-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2003,12,3,8.1252
2003,12,4,7.1098
2003,12,5,8.238
2003,12,6,8.2814
2003,12,7,7.6538
2003,12,8,8.07
2003,12,9,7.6608
2003,12,10,7.9685
2003,12,11,9.5402
2003,12,12,9.4774
2003,12,13,9.2794
2003,12,14,9.2777
2003,12,15,7.5413
2003,12,16,9.7889
2003,12,17,10.1294
2003,12,18,10.2422
2003,12,19,9.7469
2003,12,20,8.3921
2003,12,21,8.0988
2003,12,22,9.7414
2003,12,23,10.0183
2003,12,24,9.8784
2003,12,25,10.3774
2003,12,26,9.6437
2003,12,27,9.1231
2003,12,28,9.9401
2003,12,29,10.1066
2003,12,30,9.9295
2003,12,31,9.6031
2004,1,1,8.6986
2004,1,2,5.9136
2004,1,3,9.4118
2004,1,4,8.2891
2004,1,5,5.8438
2004,1,6,7.4904
2004,1,7,9.6259
2004,1,8,9.0029
2004,1,9,7.021
2004,1,10,8.7079
2004,1,11,8.3093
2004,1,12,7.8607
2004,1,13,6.3602
2004,1,14,6.6389
2004,1,15,5.4058
2004,1,16,8.1677
2004,1,17,6.3317
2004,1,18,5.2817
2004,1,19,6.0494
2004,1,20,6.4322
2004,1,21,5.7667
2004,1,22,5.2687
2004,1,23,5.232
2004,1,24,5.915
2004,1,25,5.7334
2004,1,26,7.0442
2004,1,27,6.5818
2004,1,28,6.0091
2004,1,29,7.6949
2004,1,30,7.536
2004,1,31,5.4223
2004,2,1,7.6726
2004,2,2,7.566
2004,2,3,3.091
2004,2,4,4.1383
2004,2,5,5.0623
2004,2,6,4.0111
2004,2,7,4.5341
2004,2,8,4.985
2004,2,9,5.9674
2004,2,10,4.8749
2004,2,11,2.7293
2004,2,12,3.2443
2004,2,13,5.9918
2004,2,14,5.0714
2004,2,15,5.8831
2004,2,16,4.1974
2004,2,17,2.1322
2004,2,18,5.1418
2004,2,19,4.8878
2004,2,20,2.088
2004,2,21,4.4186
2004,2,22,5.633
2004,2,23,4.9159
2004,2,24,2.7578
2004,2,25,2.7271
2004,2,26,5.0431
2004,2,27,4.8468
2004,2,28,4.5936
2004,2,29,4.3027
2004,3,1,2.4773
2004,3,2,2.8392
2004,3,3,1.9454
2004,3,4,2.9275
2004,3,5,4.0687
2004,3,6,1.241
2004,3,7,2.7655
2004,3,8,2.2219
2004,3,9,3.3658
2004,3,10,3.5136
2004,3,11,1.7086
2004,3,12,2.3498
2004,3,13,1.5821
2004,3,14,1.1782
2004,3,15,1.5492
2004,3,16,1.9963
2004,3,17,2.3705
2004,3,18,1.6639
2004,3,19,2.1492
2004,3,20,2.8392
2004,3,21,1.8821
2004,3,22,1.555
2004,3,23,2.2315
2004,3,24,2.1662
2004,3,25,1.632
2004,3,26,2.1866
2004,3,27,1.2869
2004,3,28,1.6644
2004,3,29,1.4832
2004,3,30,1.2134
2004,3,31,2.0515
2004,4,1,1.8514
2004,4,2,1.812
2004,4,3,1.8542
2004,4,4,1.7642
2004,4,5,1.7136
2004,4,6,1.421
2004,4,7,1.2718
2004,4,8,1.5401
2004,4,9,1.3212
2004,4,10,1.3483
2004,4,11,0.8861
2004,4,12,0.7085
2004,4,13,0.6118
2004,4,14,0.7255
2004,4,15,1.1083
2004,4,16,0.918
2004,4,17,0.8594
2004,4,18,0.8762
2004,4,19,0.9168
2004,4,20,0.6072
2004,4,21,0.7334
2004,4,22,0.7901
2004,4,23,0.5765
2004,4,24,0.5592
2004,4,25,0.6859
2004,4,26,0.4867
2004,4,27,0.6012
2004,4,28,0.5479
2004,4,29,0.5321
2004,4,30,0.4337
2004,5,1,0.451
2004,5,2,0.3218
2004,5,3,0.3823
2004,5,4,0.252
2004,5,5,0.1903
2004,5,6,0.1817
2004,5,7,0.1675
2004,5,8,0.1704
2004,5,9,0.1615
2004,5,10,0.1867
2004,5,11,0.1759
2004,5,12,0.1315
2004,5,13,0.0989
2004,5,14,0.0991
2004,5,15,0.0874
2004,5,16,0.0778
2004,5,17,0.0761
2004,5,18,0.0732
2004,5,19,0.0576
2004,5,20,0.0523
2004,5,21,0.0386
2004,5,22,0.0396
2004,5,23,0.0348
2004,5,24,0.0317
2004,5,25,0.0307
2004,5,26,0.0242
2004,5,27,0.0166
2004,5,28,0.0127
2004,5,29,0.011
2004,5,30,0.0067
2004,5,31,0.0062
2004,6,1,0.0031
2004,6,2,0.0031
2004,6,3,0.0019
2004,6,4,0.0012
2004,6,5,0.0005
2004,6,6,0.0
2004,6,7,0.0
2004,6,8,0.0
2004,6,9,0.0
2004,6,10,0.0
2004,6,11,0.0
2004,6,12,0.0
2004,6,13,0.0
2004,6,14,0.0
2004,6,15,0.0
2004,6,16,0.0
2004,6,17,0.0
2004,6,18,0.0
2004,6,19,0.0
2004,6,20,0.0
2004,6,21,0.0
2004,6,22,0.0
2004,6,23,0.0
2004,6,24,0.0
2004,6,25,0.0
2004,6,26,0.0
2004,6,27,0.0
2004,6,28,0.0
2004,6,29,0.0
2004,6,30,0.0
2004,7,1,0.0
2004,7,2,0.0
2004,7,3,0.0
2004,7,4,0.0
2004,7,5,0.0
2004,7,6,0.0002
2004,7,7,0.0007
2004,7,8,0.0014
2004,7,9,0.0017
2004,7,10,0.0026
2004,7,11,0.0046
2004,7,12,0.0074
2004,7,13,0.0089
2004,7,14,0.0103
2004,7,15,0.0134
2004,7,16,0.0182
2004,7,17,0.0187
2004,7,18,0.0281
2004,7,19,0.0331
2004,7,20,0.0353
2004,7,21,0.041
2004,7,22,0.0595
2004,7,23,0.0571
2004,7,24,0.0581
2004,7,25,0.0694
2004,7,26,0.0749
2004,7,27,0.0845
2004,7,28,0.1001
2004,7,29,0.1176
2004,7,30,0.1558
2004,7,31,0.1618
2004,8,1,0.1284
2004,8,2,0.1613
2004,8,3,0.15
2004,8,4,0.18
2004,8,5,0.2522
2004,8,6,0.2743
2004,8,7,0.323
2004,8,8,0.3247
2004,8,9,0.2369
2004,8,10,0.3689
2004,8,11,0.3415
2004,8,12,0.3924
2004,8,13,0.4315
2004,8,14,0.4766
2004,8,15,0.5273
2004,8,16,0.6684
2004,8,17,0.433
2004,8,18,0.4303
2004,8,19,0.4502
2004,8,20,0.8546
2004,8,21,0.6667
2004,8,22,0.4778
2004,8,23,0.667
2004,8,24,0.9336
2004,8,25,0.5796
2004,8,26,0.6206
2004,8,27,1.1642
2004,8,28,1.1162
2004,8,29,1.1501
2004,8,30,1.1251
2004,8,31,1.098
2004,9,1,1.1395
2004,9,2,1.517
2004,9,3,1.9301
2004,9,4,1.2271
2004,9,5,1.267
2004,9,6,1.5005
2004,9,7,1.5934
2004,9,8,1.9298
2004,9,9,1.938
2004,9,10,2.0868
2004,9,11,2.1581
2004,9,12,2.1912
2004,9,13,2.111
2004,9,14,2.1634
2004,9,15,2.4502
2004,9,16,2.2584
2004,9,17,2.0042
2004,9,18,2.7055
2004,9,19,2.5601
2004,9,20,2.513
2004,9,21,3.0091
2004,9,22,3.27
2004,9,23,2.9292
2004,9,24,3.1169
2004,9,25,3.2299
2004,9,26,3.133
2004,9,27,3.0835
2004,9,28,3.636
2004,9,29,3.2158
2004,9,30,3.6744
2004,10,1,3.4495
2004,10,2,3.8172
2004,10,3,4.0742
2004,10,4,4.177
2004,10,5,3.9269
2004,10,6,3.9506
2004,10,7,3.905
2004,10,8,4.4878
2004,10,9,4.7426
2004,10,10,4.3572
2004,10,11,4.9418
2004,10,12,3.1126
2004,10,13,3.7066
2004,10,14,4.4347
2004,10,15,4.7782
2004,10,16,5.1206
2004,10,17,4.7237
2004,10,18,4.6577
2004,10,19,4.8427
2004,10,20,5.8174
2004,10,21,5.7749
2004,10,22,5.76
2004,10,23,4.4976
2004,10,24,5.2817
2004,10,25,5.7698
2004,10,26,6.1932
2004,10,27,5.1194
2004,10,28,6.4834
2004,10,29,6.4721
2004,10,30,6.1764
2004,10,31,5.3746
2004,11,1,7.224
2004,11,2,6.6101
2004,11,3,5.4739
2004,11,4,7.3697
2004,11,5,7.3608
2004,11,6,6.3994
2004,11,7,5.825
2004,11,8,6.3331
2004,11,9,6.2278
2004,11,10,6.5254
2004,11,11,8.1811
2004,11,12,7.3836
2004,11,13,7.3826
2004,11,14,7.4626
2004,11,15,7.765
2004,11,16,6.8129
2004,11,17,7.9622
2004,11,18,7.3762
2004,11,19,7.7422
2004,11,20,7.6378
2004,11,21,8.6081
2004,11,22,8.9933
2004,11,23,8.2411
2004,11,24,7.9262
2004,11,25,7.9766
2004,11,26,7.3231
2004,11,27,8.0131
2004,11,28,7.531
2004,11,29,7.6649
2004,11,30,8.0556
2004,12,1,7.1148
2004,12,2,7.8098
2004,12,3,7.6428
2004,12,4,9.2323
2004,12,5,8.815
2004,12,6,8.7905
2004,12,7,9.4999
2004,12,8,7.2144
2004,12,9,9.2878
2004,12,10,6.7678
2004,12,11,9.9014
2004,12,12,9.7543
2004,12,13,9.175
2004,12,14,9.7022
2004,12,15,8.5913
2004,12,16,8.5296
2004,12,17,9.4658
2004,12,18,9.3098
2004,12,19,9.2143
2004,12,20,9.0905
2004,12,21,9.5518
2004,12,22,9.8438
2004,12,23,7.2074
2004,12,24,9.4411
2004,12,25,7.7386
2004,12,26,9.6137
2004,12,27,9.6187
2004,12,28,9.5369
2004,12,29,7.6586
2004,12,30,9.3415
2004,12,31,9.899
2005,1,1,6.5686
2005,1,2,8.1934
2005,1,3,8.5858
2005,1,4,8.3758
2005,1,5,6.2441
2005,1,6,8.5944
2005,1,7,8.4931
2005,1,8,8.88
2005,1,9,9.2875
2005,1,10,7.9922
2005,1,11,6.9869
2005,1,12,7.3567
2005,1,13,7.1676
2005,1,14,7.4654
2005,1,15,8.0239
2005,1,16,8.1742
2005,1,17,8.1902
2005,1,18,7.4693
2005,1,19,6.0024
2005,1,20,7.4849
2005,1,21,7.9752
2005,1,22,8.4804
2005,1,23,8.317
2005,1,24,5.6904
2005,1,25,6.1579
2005,1,26,7.1028
2005,1,27,7.1568
2005,1,28,7.4246
2005,1,29,7.3166
2005,1,30,5.3508
2005,1,31,5.7792
2005,2,1,7.9502
2005,2,2,7.0164
2005,2,3,7.3495
2005,2,4,7.2521
2005,2,5,7.4138
2005,2,6,6.4044
2005,2,7,5.4238
2005,2,8,5.7322
2005,2,9,6.7754
2005,2,10,6.8822
2005,2,11,6.623
2005,2,12,5.1732
2005,2,13,5.321
2005,2,14,5.7122
2005,2,15,5.5075
2005,2,16,5.5622
2005,2,17,6.1951
2005,2,18,4.7626
2005,2,19,5.8102
2005,2,20,5.3729
2005,2,21,5.5973
2005,2,22,5.747
2005,2,23,5.4182
2005,2,24,5.549
2005,2,25,5.3167
2005,2,26,3.7639
2005,2,27,4.6819
2005,2,28,4.4724
2005,3,1,4.5679
2005,3,2,3.636
2005,3,3,3.9406
2005,3,4,4.4825
2005,3,5,3.6866
2005,3,6,3.8928
2005,3,7,3.5513
2005,3,8,2.9004
2005,3,9,3.0154
2005,3,10,3.5935
2005,3,11,1.9411
2005,3,12,2.6978
2005,3,13,1.9298
2005,3,14,2.1912
2005,3,15,2.4326
2005,3,16,2.3359
2005,3,17,2.826
2005,3,18,3.2623
2005,3,19,2.9491
2005,3,20,3.0744
2005,3,21,2.3798
2005,3,22,2.2771
2005,3,23,2.5783
2005,3,24,2.1365
2005,3,25,2.041
2005,3,26,1.925
2005,3,27,2.2385
2005,3,28,1.8799
2005,3,29,2.1782
2005,3,30,2.2298
2005,3,31,2.1806
2005,4,1,2.0023
2005,4,2,1.1585
2005,4,3,1.1964
2005,4,4,0.9766
2005,4,5,1.7578
2005,4,6,1.6819
2005,4,7,1.3994
2005,4,8,1.445
2005,4,9,1.5634
2005,4,10,1.5012
2005,4,11,1.3166
2005,4,12,1.0661
2005,4,13,1.309
2005,4,14,0.8086
2005,4,15,0.827
2005,4,16,0.9451
2005,4,17,0.8297
2005,4,18,0.6437
2005,4,19,0.8009
2005,4,20,0.6034
2005,4,21,0.8414
2005,4,22,0.6418
2005,4,23,0.7661
2005,4,24,0.7164
2005,4,25,0.6703
2005,4,26,0.3965
2005,4,27,0.3468
2005,4,28,0.3521
2005,4,29,0.3598
2005,4,30,0.3907
2005,5,1,0.3982
2005,5,2,0.4349
2005,5,3,0.3751
2005,5,4,0.2304
2005,5,5,0.3238
2005,5,6,0.2302
2005,5,7,0.2522
2005,5,8,0.2263
2005,5,9,0.1231
2005,5,10,0.1886
2005,5,11,0.1296
2005,5,12,0.173
2005,5,13,0.1644
2005,5,14,0.0898
2005,5,15,0.0857
2005,5,16,0.0826
2005,5,17,0.102
2005,5,18,0.0905
2005,5,19,0.084
2005,5,20,0.0643
2005,5,21,0.0636
2005,5,22,0.0473
2005,5,23,0.0413
2005,5,24,0.0281
2005,5,25,0.0235
2005,5,26,0.019
2005,5,27,0.0166
2005,5,28,0.0125
2005,5,29,0.013
2005,5,30,0.0094
2005,5,31,0.0053
2005,6,1,0.0043
2005,6,2,0.0024
2005,6,3,0.0014
2005,6,4,0.0007
2005,6,5,0.0005
2005,6,6,0.0002
2005,6,7,0.0
2005,6,8,0.0
2005,6,9,0.0
2005,6,10,0.0
2005,6,11,0.0
2005,6,12,0.0
2005,6,13,0.0
2005,6,14,0.0
2005,6,15,0.0
2005,6,16,0.0
2005,6,17,0.0
2005,6,18,0.0
2005,6,19,0.0
2005,6,20,0.0
2005,6,21,0.0
2005,6,22,0.0
2005,6,23,0.0
2005,6,24,0.0
2005,6,25,0.0
2005,6,26,0.0
2005,6,27,0.0
2005,6,28,0.0
2005,6,29,0.0
2005,6,30,0.0
2005,7,1,0.0
2005,7,2,0.0
2005,7,3,0.0
2005,7,4,0.0
2005,7,5,0.0
2005,7,6,0.0002
2005,7,7,0.0007
2005,7,8,0.001
2005,7,9,0.0019
2005,7,10,0.0024
2005,7,11,0.0034
2005,7,12,0.0055
2005,7,13,0.0074
2005,7,14,0.0094
2005,7,15,0.0108
2005,7,16,0.0146
2005,7,17,0.0214
2005,7,18,0.0266
2005,7,19,0.0324
2005,7,20,0.0468
2005,7,21,0.0413
2005,7,22,0.0422
2005,7,23,0.071
2005,7,24,0.0562
2005,7,25,0.0682
2005,7,26,0.0773
2005,7,27,0.0907
2005,7,28,0.1022
2005,7,29,0.1294
2005,7,30,0.107
2005,7,31,0.1562
2005,8,1,0.1349
2005,8,2,0.2182
2005,8,3,0.2508
2005,8,4,0.1901
2005,8,5,0.221
2005,8,6,0.1726
2005,8,7,0.2254
2005,8,8,0.2875
2005,8,9,0.3912
2005,8,10,0.3058
2005,8,11,0.3494
2005,8,12,0.4409
2005,8,13,0.4337
2005,8,14,0.5234
2005,8,15,0.3425
2005,8,16,0.3638
2005,8,17,0.4805
2005,8,18,0.5038
2005,8,19,0.6946
2005,8,20,0.7855
2005,8,21,0.852
2005,8,22,0.6773
2005,8,23,0.8978
2005,8,24,0.8501
2005,8,25,0.9386
2005,8,26,0.7106
2005,8,27,1.1443
2005,8,28,0.6799
2005,8,29,1.0699
2005,8,30,1.141
2005,8,31,1.4086
2005,9,1,0.9727
2005,9,2,1.3274
2005,9,3,1.3879
2005,9,4,1.5936
2005,9,5,1.6764
2005,9,6,1.7839
2005,9,7,1.7966
2005,9,8,1.6308
2005,9,9,1.8394
2005,9,10,1.495
2005,9,11,1.121
2005,9,12,1.3255
2005,9,13,1.2814
2005,9,14,2.0594
2005,9,15,2.1415
2005,9,16,2.1499
2005,9,17,1.8096
2005,9,18,2.8373
2005,9,19,1.9546
2005,9,20,2.9242
2005,9,21,2.4221
2005,9,22,2.9731
2005,9,23,2.8846
2005,9,24,3.1795
2005,9,25,2.8716
2005,9,26,2.6544
2005,9,27,3.5647
2005,9,28,3.5105
2005,9,29,2.5058
2005,9,30,3.0514
2005,10,1,3.9072
2005,10,2,3.7435
2005,10,3,2.8145
2005,10,4,3.3067
2005,10,5,4.0402
2005,10,6,4.3154
2005,10,7,3.9922
2005,10,8,4.1914
2005,10,9,4.6987
2005,10,10,4.7786
2005,10,11,4.3022
2005,10,12,4.0339
2005,10,13,4.025
2005,10,14,4.7926
2005,10,15,4.9526
2005,10,16,5.0364
2005,10,17,4.4599
2005,10,18,5.1862
2005,10,19,5.6326
2005,10,20,4.877
2005,10,21,5.9467
2005,10,22,5.6822
2005,10,23,5.0556
2005,10,24,5.5711
2005,10,25,4.7366
2005,10,26,5.3254
2005,10,27,5.4403
2005,10,28,5.9062
2005,10,29,6.2462
2005,10,30,6.865
2005,10,31,6.943
2005,11,1,6.3727
2005,11,2,6.3305
2005,11,3,6.5489
2005,11,4,6.6648
2005,11,5,7.2658
2005,11,6,7.3752
2005,11,7,7.4508
2005,11,8,7.6546
2005,11,9,7.5761
2005,11,10,7.9092
2005,11,11,7.1323
2005,11,12,7.0716
2005,11,13,7.0956
2005,11,14,7.6054
2005,11,15,7.063
2005,11,16,7.9726
2005,11,17,7.9754
2005,11,18,8.5133
2005,11,19,7.4784
2005,11,20,8.2169
2005,11,21,9.0144
2005,11,22,9.169
2005,11,23,9.246
2005,11,24,8.5138
2005,11,25,8.195
2005,11,26,8.3122
2005,11,27,9.2282
2005,11,28,8.9818
2005,11,29,8.4259
2005,11,30,9.4272
2005,12,1,6.8897
2005,12,2,7.8487
2005,12,3,7.741
2005,12,4,8.4221
2005,12,5,8.214
2005,12,6,8.4485
2005,12,7,6.9994
2005,12,8,7.7364
2005,12,9,9.7733
2005,12,10,9.978
2005,12,11,9.7697
2005,12,12,9.7176
2005,12,13,9.1217
2005,12,14,7.824
2005,12,15,6.7392
2005,12,16,7.662
2005,12,17,8.0395
2005,12,18,9.5909
2005,12,19,9.5443
2005,12,20,9.1486
2005,12,21,9.4862
2005,12,22,9.5352
2005,12,23,9.4618
2005,12,24,7.7762
2005,12,25,8.5596
2005,12,26,10.0363
2005,12,27,10.109
2005,12,28,8.8272
2005,12,29,9.3814
2005,12,30,9.4486
2005,12,31,9.4198
2006,1,1,8.959
2006,1,2,7.9094
2006,1,3,9.9466
2006,1,4,9.5676
2006,1,5,9.8076
2006,1,6,8.713
2006,1,7,8.645
2006,1,8,8.7408
2006,1,9,8.4314
2006,1,10,7.8802
2006,1,11,6.2242
2006,1,12,8.6856
2006,1,13,9.0298
2006,1,14,9.3394
2006,1,15,9.2914
2006,1,16,6.7771
2006,1,17,8.273
2006,1,18,8.5822
2006,1,19,8.9138
2006,1,20,8.6822
2006,1,21,8.124
2006,1,22,8.6203
2006,1,23,7.8684
2006,1,24,6.7853
2006,1,25,5.6194
2006,1,26,7.2533
2006,1,27,4.879
2006,1,28,7.6656
2006,1,29,7.3229
2006,1,30,7.5324
2006,1,31,6.6281
2006,2,1,7.5221
2006,2,2,7.6589
2006,2,3,7.0634
2006,2,4,5.2975
2006,2,5,7.175
2006,2,6,7.3106
2006,2,7,4.3997
2006,2,8,6.6149
2006,2,9,6.6103
2006,2,10,5.3258
2006,2,11,4.2816
2006,2,12,3.8909
2006,2,13,3.2822
2006,2,14,4.4894
2006,2,15,4.2346
2006,2,16,3.4138
2006,2,17,3.3218
2006,2,18,4.8732
2006,2,19,3.8489
2006,2,20,5.1598
2006,2,21,5.4199
2006,2,22,3.2006
2006,2,23,2.6342
2006,2,24,4.0488
2006,2,25,2.6323
2006,2,26,5.0542
2006,2,27,4.8595
2006,2,28,4.535
2006,3,1,2.8656
2006,3,2,4.32
2006,3,3,3.3048
2006,3,4,3.2681
2006,3,5,4.3308
2006,3,6,3.0024
2006,3,7,2.407
2006,3,8,2.4211
2006,3,9,2.8577
2006,3,10,2.4238
2006,3,11,1.3776
2006,3,12,1.6795
2006,3,13,2.2147
2006,3,14,2.6033
2006,3,15,1.5984
2006,3,16,2.3232
2006,3,17,2.6633
2006,3,18,2.2411
2006,3,19,1.9771
2006,3,20,1.9426
2006,3,21,1.8946
2006,3,22,2.8188
2006,3,23,2.0635
2006,3,24,1.6171
2006,3,25,2.4828
2006,3,26,2.4053
2006,3,27,1.5223
2006,3,28,1.3824
2006,3,29,1.614
2006,3,30,1.4366
2006,3,31,1.3961
2006,4,1,1.9306
2006,4,2,1.7203
2006,4,3,1.3685
2006,4,4,1.3063
2006,4,5,1.7791
2006,4,6,1.632
2006,4,7,1.0174
2006,4,8,1.5461
2006,4,9,1.3594
2006,4,10,1.4386
2006,4,11,0.9504
2006,4,12,0.8297
2006,4,13,0.9958
2006,4,14,1.1815
2006,4,15,0.6982
2006,4,16,0.9859
2006,4,17,0.5479
2006,4,18,0.6974
2006,4,19,0.5335
2006,4,20,0.6974
2006,4,21,0.588
2006,4,22,0.6686
2006,4,23,0.6979
2006,4,24,0.6192
2006,4,25,0.5081
2006,4,26,0.4555
2006,4,27,0.4346
2006,4,28,0.4308
2006,4,29,0.3295
2006,4,30,0.389
2006,5,1,0.3487
2006,5,2,0.3751
2006,5,3,0.3797
2006,5,4,0.3734
2006,5,5,0.3319
2006,5,6,0.306
2006,5,7,0.1721
2006,5,8,0.2515
2006,5,9,0.1579
2006,5,10,0.2256
2006,5,11,0.1387
2006,5,12,0.1217
2006,5,13,0.1594
2006,5,14,0.0979
2006,5,15,0.1217
2006,5,16,0.114
2006,5,17,0.1039
2006,5,18,0.0756
2006,5,19,0.0722
2006,5,20,0.0797
2006,5,21,0.0502
2006,5,22,0.0408
2006,5,23,0.0305
2006,5,24,0.0259
2006,5,25,0.023
2006,5,26,0.0216
2006,5,27,0.0151
2006,5,28,0.0158
2006,5,29,0.0146
2006,5,30,0.0077
2006,5,31,0.0058
2006,6,1,0.0041
2006,6,2,0.0031
2006,6,3,0.0017
2006,6,4,0.0012
2006,6,5,0.0005
2006,6,6,0.0002
2006,6,7,0.0
2006,6,8,0.0
2006,6,9,0.0
2006,6,10,0.0
2006,6,11,0.0
2006,6,12,0.0
2006,6,13,0.0
2006,6,14,0.0
2006,6,15,0.0
2006,6,16,0.0
2006,6,17,0.0
2006,6,18,0.0
2006,6,19,0.0
2006,6,20,0.0
2006,6,21,0.0
2006,6,22,0.0
2006,6,23,0.0
2006,6,24,0.0
2006,6,25,0.0
2006,6,26,0.0
2006,6,27,0.0
2006,6,28,0.0
2006,6,29,0.0
2006,6,30,0.0
2006,7,1,0.0
2006,7,2,0.0
2006,7,3,0.0
2006,7,4,0.0
2006,7,5,0.0
2006,7,6,0.0
2006,7,7,0.0005
2006,7,8,0.0007
2006,7,9,0.0012
2006,7,10,0.0022
2006,7,11,0.0034
2006,7,12,0.0053
2006,7,13,0.0079
2006,7,14,0.0113
2006,7,15,0.0132
2006,7,16,0.0158
2006,7,17,0.0216
2006,7,18,0.0317
2006,7,19,0.0372
2006,7,20,0.0415
2006,7,21,0.0391
2006,7,22,0.0456
2006,7,23,0.0614
2006,7,24,0.0626
2006,7,25,0.0806
2006,7,26,0.085
2006,7,27,0.1176
2006,7,28,0.1176
2006,7,29,0.1006
2006,7,30,0.1399
2006,7,31,0.1363
2006,8,1,0.1834
2006,8,2,0.1522
2006,8,3,0.1889
2006,8,4,0.1769
2006,8,5,0.2292
2006,8,6,0.2875
2006,8,7,0.3331
2006,8,8,0.3662
2006,8,9,0.269
2006,8,10,0.2882
2006,8,11,0.2702
2006,8,12,0.4094
2006,8,13,0.5256
2006,8,14,0.5186
2006,8,15,0.5131
2006,8,16,0.6122
2006,8,17,0.7092
2006,8,18,0.5275
2006,8,19,0.7961
2006,8,20,0.6415
2006,8,21,0.7687
2006,8,22,0.7584
2006,8,23,0.677
2006,8,24,0.8983
2006,8,25,0.7157
2006,8,26,1.0198
2006,8,27,0.8544
2006,8,28,1.2101
2006,8,29,0.9926
2006,8,30,0.893
2006,8,31,1.3138
2006,9,1,1.3927
2006,9,2,1.3613
2006,9,3,1.0478
2006,9,4,1.2312
2006,9,5,1.7594
2006,9,6,1.3987
2006,9,7,1.5226
2006,9,8,1.8218
2006,9,9,1.9865
2006,9,10,1.7102
2006,9,11,2.1374
2006,9,12,2.2625
2006,9,13,1.4364
2006,9,14,1.3954
2006,9,15,1.5312
2006,9,16,2.5874
2006,9,17,2.052
2006,9,18,1.8905
2006,9,19,2.5867
2006,9,20,3.5232
2006,9,21,2.67
2006,9,22,2.2966
2006,9,23,2.8181
2006,9,24,2.677
2006,9,25,2.1379
2006,9,26,2.2805
2006,9,27,2.9309
2006,9,28,3.1169
2006,9,29,3.1519
2006,9,30,2.923
2006,10,1,3.3953
2006,10,2,4.0457
2006,10,3,4.1273
2006,10,4,4.14
2006,10,5,3.9598
2006,10,6,4.553
2006,10,7,4.3829
2006,10,8,4.0174
2006,10,9,3.7346
2006,10,10,3.7411
2006,10,11,4.6699
2006,10,12,3.9972
2006,10,13,3.8856
2006,10,14,5.0453
2006,10,15,4.3666
2006,10,16,5.4516
2006,10,17,5.3705
2006,10,18,4.3078
2006,10,19,4.5175
2006,10,20,5.0722
2006,10,21,5.2303
2006,10,22,5.7624
2006,10,23,5.0071
2006,10,24,4.5245
2006,10,25,4.7839
2006,10,26,4.903
2006,10,27,5.7178
2006,10,28,6.6914
2006,10,29,6.6449
2006,10,30,6.4661
2006,10,31,6.4248
2006,11,1,5.6023
2006,11,2,6.5477
2006,11,3,6.6871
2006,11,4,7.1153
2006,11,5,6.8148
2006,11,6,6.6624
2006,11,7,5.8682
2006,11,8,6.0106
2006,11,9,6.007
2006,11,10,6.6754
2006,11,11,7.0123
2006,11,12,6.5736
2006,11,13,7.5564
2006,11,14,8.3741
2006,11,15,7.944
2006,11,16,7.8744
2006,11,17,8.5253
2006,11,18,8.6018
2006,11,19,8.0839
2006,11,20,8.3618
2006,11,21,8.371
2006,11,22,7.6454
2006,11,23,9.0542
2006,11,24,8.9688
2006,11,25,8.6119
2006,11,26,7.3632
2006,11,27,7.8797
2006,11,28,8.2248
2006,11,29,8.443
2006,11,30,7.818
2006,12,1,8.6306
2006,12,2,8.8958
2006,12,3,9.2921
2006,12,4,9.6994
2006,12,5,9.7846
2006,12,6,8.7708
2006,12,7,8.1737
2006,12,8,8.6126
2006,12,9,8.501
2006,12,10,7.8749
2006,12,11,9.2256
2006,12,12,9.3662
2006,12,13,9.0797
2006,12,14,8.8121
2006,12,15,10.1117
2006,12,16,9.9977
2006,12,17,9.2599
2006,12,18,9.3605
2006,12,19,9.7812
2006,12,20,10.1539
2006,12,21,10.0373
2006,12,22,8.8618
2006,12,23,8.394
2006,12,24,9.8467
2006,12,25,8.7545
2006,12,26,9.0389
2006,12,27,9.5136
2006,12,28,10.1974
2006,12,29,10.1762
2006,12,30,9.8822
2006,12,31,9.9972
2007,1,1,8.5339
2007,1,2,7.6562
2007,1,3,8.1192
2007,1,4,8.057
2007,1,5,8.6081
2007,1,6,9.1903
2007,1,7,9.5474
2007,1,8,9.6108
2007,1,9,9.1618
2007,1,10,8.8154
2007,1,11,8.7372
2007,1,12,8.6614
2007,1,13,7.2398
2007,1,14,7.4472
2007,1,15,6.2386
2007,1,16,4.933
2007,1,17,6.2342
2007,1,18,7.9313
2007,1,19,7.8094
2007,1,20,8.5483
2007,1,21,7.0733
2007,1,22,6.449
2007,1,23,5.7883
2007,1,24,8.2356
2007,1,25,8.3573
2007,1,26,6.1934
2007,1,27,6.0718
2007,1,28,5.6926
2007,1,29,7.1794
2007,1,30,6.0698
2007,1,31,7.1095
2007,2,1,6.9233
2007,2,2,7.56
2007,2,3,6.6461
2007,2,4,5.7989
2007,2,5,4.0404
2007,2,6,6.6449
